"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-14","2011","10","14","","16.5","","12.0","","14.3","","3.7","","0.0","","43.9","","0.0","","43.9","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-15","2011","10","15","","14.0","","9.0","","11.5","","6.5","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-16","2011","10","16","","12.0","","6.0","","9.0","","9.0","","0.0","","1.7","","0.0","","1.7","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-17","2011","10","17","","","M","1.5","","","M","","M","","M","","M","0.0","","","M","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-18","2011","10","18","","","M","","M","","M","","M","","M","","M","0.0","","","M","","M","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-19","2011","10","19","","12.5","","1.5","","7.0","","11.0","","0.0","","14.5","","0.0","","14.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-20","2011","10","20","","9.0","","8.0","","8.5","","9.5","","0.0","","13.0","","0.0","","13.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-21","2011","10","21","","11.0","","7.0","","9.0","","9.0","","0.0","","0.9","","0.0","","0.9","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-22","2011","10","22","","10.5","","5.5","","8.0","","10.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-23","2011","10","23","","10.0","","0.5","","5.3","","12.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-24","2011","10","24","","13.0","","-1.0","","6.0","","12.0","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-25","2011","10","25","","10.5","","6.0","","8.3","","9.7","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-26","2011","10","26","","8.0","","-2.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-27","2011","10","27","","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-28","2011","10","28","","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-29","2011","10","29","","6.0","","-7.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-30","2011","10","30","","8.0","","-0.5","","3.8","","14.2","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-10-31","2011","10","31","","9.0","","-5.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-01","2011","11","01","","10.0","","-3.5","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-02","2011","11","02","","13.0","","-2.0","","5.5","","12.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-03","2011","11","03","","7.0","","2.0","","4.5","","13.5","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-04","2011","11","04","","5.5","","-3.0","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-05","2011","11","05","","7.0","","-6.5","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-06","2011","11","06","","10.0","","-7.5","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-07","2011","11","07","","12.5","","-3.0","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-08","2011","11","08","","15.0","","-3.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-09","2011","11","09","","13.0","","6.5","","9.8","","8.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-10","2011","11","10","","8.5","","2.0","","5.3","","12.7","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-11","2011","11","11","","6.0","","0.5","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-12","2011","11","12","","2.5","","-1.5","","0.5","","17.5","","0.0","","1.0","","0.0","T","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-13","2011","11","13","","8.0","","-3.0","","2.5","","15.5","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-14","2011","11","14","","16.0","","5.0","","10.5","","7.5","","0.0","","5.7","","0.0","","5.7","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-15","2011","11","15","","12.5","","3.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-16","2011","11","16","","8.5","","-3.0","","2.8","","15.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-17","2011","11","17","","5.0","","-3.0","","1.0","","17.0","","0.0","","0.0","","0.0","T","0.0","T","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-18","2011","11","18","","2.0","","-3.5","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-19","2011","11","19","","7.0","","-4.0","","1.5","","16.5","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-20","2011","11","20","","7.0","","0.0","","3.5","","14.5","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-21","2011","11","21","","-1.0","","-9.5","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-22","2011","11","22","","2.0","","-13.0","","-5.5","","23.5","","0.0","","0.0","","2.0","","2.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-23","2011","11","23","","-2.0","","-6.0","","-4.0","","22.0","","0.0","","0.0","","1.8","","1.8","","2","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-24","2011","11","24","","3.0","","-4.0","","-0.5","","18.5","","0.0","","0.0","","0.0","T","0.0","T","4","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-25","2011","11","25","","6.0","","0.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-26","2011","11","26","","6.0","","2.0","","4.0","","14.0","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-27","2011","11","27","","8.0","","1.0","","4.5","","13.5","","0.0","","6.0","","0.0","","6.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-28","2011","11","28","","8.0","","0.0","","4.0","","14.0","","0.0","","1.3","","0.0","","1.3","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-29","2011","11","29","","7.5","","-4.0","","1.8","","16.2","","0.0","","34.6","","0.0","","34.6","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-11-30","2011","11","30","","8.0","","2.0","","5.0","","13.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-01","2011","12","01","","1.5","","-4.5","","-1.5","","19.5","","0.0","","0.0","","1.0","","1.0","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-02","2011","12","02","","0.0","","-4.5","","-2.3","","20.3","","0.0","","0.0","","1.4","","1.4","","1","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-03","2011","12","03","","","M","-11.5","","","M","","M","","M","0.0","","0.0","","0.0","","4","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-04","2011","12","04","","5.5","","","M","","M","","M","","M","2.0","","0.0","","2.0","","4","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-05","2011","12","05","","6.0","","1.0","","3.5","","14.5","","0.0","","12.0","","1.1","","13.1","","0","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-06","2011","12","06","","-0.5","","-1.5","","-1.0","","19.0","","0.0","","0.0","","0.0","T","0.0","T","1","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-07","2011","12","07","","-0.5","","-2.0","","-1.3","","19.3","","0.0","","0.0","","1.0","","1.0","","2","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-08","2011","12","08","","0.0","","-8.0","","-4.0","","22.0","","0.0","","0.0","","1.0","","1.0","","3","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-09","2011","12","09","","1.0","","-8.0","","-3.5","","21.5","","0.0","","0.0","","3.2","","3.2","","4","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-10","2011","12","10","","","M","-11.0","","","M","","M","","M","0.0","","0.0","","0.0","","7","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-11","2011","12","11","","-1.0","","-16.5","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-12","2011","12","12","","3.5","","-9.0","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","6","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-13","2011","12","13","","0.5","","-7.0","","-3.3","","21.3","","0.0","","0.0","","1.0","","1.0","","6","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-14","2011","12","14","","1.0","","-2.0","","-0.5","","18.5","","0.0","","9.4","","7.4","","16.8","","7","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-15","2011","12","15","","5.0","","-1.0","","2.0","","16.0","","0.0","","21.8","","0.0","","21.8","","14","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-16","2011","12","16","","1.5","","-4.0","","-1.3","","19.3","","0.0","","0.0","","0.0","T","0.0","T","6","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-17","2011","12","17","","-7.5","","-14.0","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-18","2011","12","18","","-8.0","","-19.5","","-13.8","","31.8","","0.0","","0.0","","1.9","","1.9","","6","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-19","2011","12","19","","-1.0","","-14.5","","-7.8","","25.8","","0.0","","0.0","","2.0","","2.0","","8","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-20","2011","12","20","","","M","-15.0","","","M","","M","","M","0.0","","0.0","","0.0","","10","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-21","2011","12","21","","0.5","","-17.5","","-8.5","","26.5","","0.0","","4.6","","0.0","","4.6","","10","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-22","2011","12","22","","1.0","","-4.0","","-1.5","","19.5","","0.0","","0.0","","0.5","","0.5","","10","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-23","2011","12","23","","","M","-14.0","","","M","","M","","M","0.0","","1.0","E","1.0","E","10","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-24","2011","12","24","","","M","","M","","M","","M","","M","0.0","","0.0","T","0.0","T","","M","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-25","2011","12","25","","-6.5","","-21.0","","-13.8","","31.8","","0.0","","0.0","","5.5","","5.5","","10","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-26","2011","12","26","","","M","-13.5","","","M","","M","","M","0.0","","0.0","","0.0","","15","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-27","2011","12","27","","1.0","","-3.5","","-1.3","","19.3","","0.0","","0.0","","13.0","","13.0","","15","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-28","2011","12","28","","0.5","","","M","","M","","M","","M","0.0","","0.6","","0.6","","27","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-29","2011","12","29","","","M","-20.5","","","M","","M","","M","0.0","","0.0","","0.0","","26","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-30","2011","12","30","","-5.5","","-29.0","","-17.3","","35.3","","0.0","","0.0","","1.0","","1.0","","26","","","","",""
"-73.35","46.35","ST CHARLES DE MANDEVILLE","7016960","2011-12-31","2011","12","31","","-2.0","","","M","","M","","M","","M","0.0","","0.4","","0.4","","23","","","","",""
